mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
1.0670333703358967,0.06941698060249823,0.0329286257425944,0.007929410182928915,30,2,5,100,"{'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",-0.003432276003368147,-0.0032748591397968427,-0.003353044200360321,-0.003353393114508437,6.426563903034928e-05,25
2.0953663984934487,0.01969089556948547,0.040805657704671226,0.0036504883248137266,30,2,5,200,"{'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",-0.00341887644738268,-0.0032741950484269085,-0.003318376430444716,-0.0033371493087514348,6.053920229013555e-05,19
2.9134609699249268,0.08926026975712938,0.06525874137878418,0.0038682606962462357,30,2,5,300,"{'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",-0.0034092146604704976,-0.00327177447338636,-0.0033087916198975007,-0.003329926917918119,5.80659215791039e-05,16
0.8456009229024252,0.007114268089104872,0.026582717895507812,0.007949409922658277,30,2,10,100,"{'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",-0.003618236432956334,-0.0034474225443794364,-0.003527989838569394,-0.0035312162719683877,6.97717876941141e-05,69
1.6588906447092693,0.01727822781695225,0.04034034411112467,0.005195472795282611,30,2,10,200,"{'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",-0.0036113090914560715,-0.0034496141770803774,-0.0035011498999530377,-0.003520691056163162,6.744234042628377e-05,65
2.572014093399048,0.008728461212056607,0.06711888313293457,0.007795447210448883,30,2,10,300,"{'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300}",-0.003600570333207219,-0.0034472554698361407,-0.003489966017908328,-0.003512597273650563,6.460388086885562e-05,61
0.8302888870239258,0.032344366863544284,0.019933700561523438,0.002842225397665205,30,4,2,100,"{'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",-0.003591167486607346,-0.0034062323931963894,-0.0034694343826770515,-0.0034889447541602624,7.674954132453382e-05,54
1.7222456137339275,0.025604819803976255,0.038231213887532554,0.00465397864202573,30,4,2,200,"{'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",-0.003583500911270958,-0.0034049823769110974,-0.003445104773922313,-0.0034778626873681225,7.647233681748605e-05,47
2.6031331221262612,0.07610791261280775,0.06222160657246908,0.007662039109013202,30,4,2,300,"{'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 300}",-0.003576781518532989,-0.0034019592920968944,-0.0034344466606108953,-0.0034710624904135926,7.592207390091221e-05,40
0.8533077239990234,0.0038673787444863605,0.024770577748616535,0.005811737776833821,30,4,5,100,"{'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",-0.003591167486607346,-0.0034062323931963894,-0.0034694343826770515,-0.0034889447541602624,7.674954132453382e-05,54
1.7243037223815918,0.007714763762336929,0.03802863756815592,0.0016212118875982146,30,4,5,200,"{'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",-0.003583500911270958,-0.0034049823769110974,-0.003445104773922313,-0.0034778626873681225,7.647233681748605e-05,47
2.519897222518921,0.014436506928656142,0.058435678482055664,0.004639246747254098,30,4,5,300,"{'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 300}",-0.003576781518532989,-0.0034019592920968944,-0.0034344466606108953,-0.0034710624904135926,7.592207390091221e-05,40
0.8226797580718994,0.021178122722954527,0.01936626434326172,0.0026939318029859526,30,4,10,100,"{'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",-0.0036579670315223306,-0.0034682362866412836,-0.0035399261350245767,-0.003555376484396064,7.822392583711196e-05,85
1.6017399628957112,0.012689889028279297,0.03538664182027181,0.002306725412609933,30,4,10,200,"{'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",-0.0036503213253050097,-0.003469110051114284,-0.003516301897132642,-0.003545244424517312,7.675777438156076e-05,79
2.223908027013143,0.02350443192694176,0.04915722211201986,0.0012915997178745697,30,4,10,300,"{'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300}",-0.003642060951792867,-0.003467566378577188,-0.0035022065908734087,-0.003537277973747821,7.54302788141616e-05,72
